seed,nfe,forward_process,predictor_type,corrector_type,num_steps,gibbs_k,gibbs_temperature,anneal_temperature,maskgit_temperature,corrector_step_size,avg_run_length,error_rate
0,128,CosineSchedule,md4,gibbs,64,16,0.01,True,,,4.527608,0.045055125
1,128,CosineSchedule,md4,gibbs,64,16,0.01,True,,,4.453413,0.046251968
2,128,CosineSchedule,md4,gibbs,64,16,0.01,True,,,4.5204124,0.043811034
3,128,CosineSchedule,md4,gibbs,64,16,0.01,True,,,4.5079947,0.04484252
4,128,CosineSchedule,md4,gibbs,64,16,0.01,True,,,4.5234475,0.04400786
0,128,CosineSchedule,md4,gibbs,64,16,0.1,True,,,4.505773,0.04527559
1,128,CosineSchedule,md4,gibbs,64,16,0.1,True,,,4.51324,0.04560629
2,128,CosineSchedule,md4,gibbs,64,16,0.1,True,,,4.528249,0.044881884
3,128,CosineSchedule,md4,gibbs,64,16,0.1,True,,,4.5288897,0.045385823
4,128,CosineSchedule,md4,gibbs,64,16,0.1,True,,,4.511013,0.045165345
0,128,CosineSchedule,md4,gibbs,64,16,0.5,True,,,4.557593,0.04476378
1,128,CosineSchedule,md4,gibbs,64,16,0.5,True,,,4.488866,0.04619684
2,128,CosineSchedule,md4,gibbs,64,16,0.5,True,,,4.551435,0.04419684
3,128,CosineSchedule,md4,gibbs,64,16,0.5,True,,,4.5614915,0.04416535
4,128,CosineSchedule,md4,gibbs,64,16,0.5,True,,,4.552568,0.04426771
0,128,CosineSchedule,md4,gibbs,64,16,1.0,True,,,4.7396874,0.042031497
1,128,CosineSchedule,md4,gibbs,64,16,1.0,True,,,4.6706805,0.043574795
2,128,CosineSchedule,md4,gibbs,64,16,1.0,True,,,4.701043,0.041078743
3,128,CosineSchedule,md4,gibbs,64,16,1.0,True,,,4.6672745,0.043677166
4,128,CosineSchedule,md4,gibbs,64,16,1.0,True,,,4.696558,0.043275595
0,128,CosineSchedule,md4,gibbs,64,16,2.0,True,,,5.014102,0.0405433
1,128,CosineSchedule,md4,gibbs,64,16,2.0,True,,,5.021971,0.040370077
2,128,CosineSchedule,md4,gibbs,64,16,2.0,True,,,5.050505,0.039763775
3,128,CosineSchedule,md4,gibbs,64,16,2.0,True,,,5.088047,0.03937008
4,128,CosineSchedule,md4,gibbs,64,16,2.0,True,,,5.016657,0.040039364
0,128,CosineSchedule,md4,gibbs,64,16,4.0,True,,,5.339117,0.037944887
1,128,CosineSchedule,md4,gibbs,64,16,4.0,True,,,5.3342223,0.03856693
2,128,CosineSchedule,md4,gibbs,64,16,4.0,True,,,5.310102,0.038031496
3,128,CosineSchedule,md4,gibbs,64,16,4.0,True,,,5.291443,0.039590545
4,128,CosineSchedule,md4,gibbs,64,16,4.0,True,,,5.3404536,0.03872441
0,128,CosineSchedule,md4,gibbs,64,1,0.01,False,,,15.560418,0.0
1,128,CosineSchedule,md4,gibbs,64,1,0.01,False,,,15.425404,7.874016e-06
2,128,CosineSchedule,md4,gibbs,64,1,0.01,False,,,15.642185,0.0
3,128,CosineSchedule,md4,gibbs,64,1,0.01,False,,,15.5869465,0.0
4,128,CosineSchedule,md4,gibbs,64,1,0.01,False,,,15.644097,1.5748032e-05
0,128,CosineSchedule,md4,gibbs,64,1,0.1,False,,,15.621186,0.0
1,128,CosineSchedule,md4,gibbs,64,1,0.1,False,,,15.65175,0.0
2,128,CosineSchedule,md4,gibbs,64,1,0.1,False,,,15.617374,0.0
3,128,CosineSchedule,md4,gibbs,64,1,0.1,False,,,15.703594,0.0
4,128,CosineSchedule,md4,gibbs,64,1,0.1,False,,,15.604047,1.5748032e-05
0,128,CosineSchedule,md4,gibbs,64,1,0.5,False,,,14.626901,0.0
1,128,CosineSchedule,md4,gibbs,64,1,0.5,False,,,14.576928,0.0
2,128,CosineSchedule,md4,gibbs,64,1,0.5,False,,,14.652015,0.0
3,128,CosineSchedule,md4,gibbs,64,1,0.5,False,,,14.746544,0.0
4,128,CosineSchedule,md4,gibbs,64,1,0.5,False,,,14.578588,1.5748032e-05
0,128,CosineSchedule,md4,gibbs,64,1,1.0,False,,,13.686912,0.0
1,128,CosineSchedule,md4,gibbs,64,1,1.0,False,,,13.469431,0.0
2,128,CosineSchedule,md4,gibbs,64,1,1.0,False,,,13.739802,7.874016e-06
3,128,CosineSchedule,md4,gibbs,64,1,1.0,False,,,13.663536,7.874016e-06
4,128,CosineSchedule,md4,gibbs,64,1,1.0,False,,,13.615574,0.0
0,128,CosineSchedule,md4,gibbs,64,1,2.0,False,,,12.255841,0.0
1,128,CosineSchedule,md4,gibbs,64,1,2.0,False,,,12.051597,0.0
2,128,CosineSchedule,md4,gibbs,64,1,2.0,False,,,12.129252,0.0
3,128,CosineSchedule,md4,gibbs,64,1,2.0,False,,,12.317167,0.0
4,128,CosineSchedule,md4,gibbs,64,1,2.0,False,,,12.101731,0.0
0,128,CosineSchedule,md4,gibbs,64,1,4.0,False,,,11.034482,0.0
1,128,CosineSchedule,md4,gibbs,64,1,4.0,False,,,10.887132,0.0
2,128,CosineSchedule,md4,gibbs,64,1,4.0,False,,,10.891764,0.0
3,128,CosineSchedule,md4,gibbs,64,1,4.0,False,,,11.071707,0.0
4,128,CosineSchedule,md4,gibbs,64,1,4.0,False,,,10.876953,0.0
0,128,CosineSchedule,md4,gibbs,64,2,0.01,False,,,13.352806,0.0001732283
1,128,CosineSchedule,md4,gibbs,64,2,0.01,False,,,13.452443,0.0001574803
2,128,CosineSchedule,md4,gibbs,64,2,0.01,False,,,13.455272,0.00019685036
3,128,CosineSchedule,md4,gibbs,64,2,0.01,False,,,13.57658,0.00024409441
4,128,CosineSchedule,md4,gibbs,64,2,0.01,False,,,13.275254,0.00019685036
0,128,CosineSchedule,md4,gibbs,64,2,0.1,False,,,13.480779,0.00021259839
1,128,CosineSchedule,md4,gibbs,64,2,0.1,False,,,13.691304,0.00020472438
2,128,CosineSchedule,md4,gibbs,64,2,0.1,False,,,13.424227,0.00017322831
3,128,CosineSchedule,md4,gibbs,64,2,0.1,False,,,13.4822,0.00024409447
4,128,CosineSchedule,md4,gibbs,64,2,0.1,False,,,13.380723,0.00023622042
0,128,CosineSchedule,md4,gibbs,64,2,0.5,False,,,13.695698,0.00014960626
1,128,CosineSchedule,md4,gibbs,64,2,0.5,False,,,13.686912,0.00015748029
2,128,CosineSchedule,md4,gibbs,64,2,0.5,False,,,13.540675,0.00018897634
3,128,CosineSchedule,md4,gibbs,64,2,0.5,False,,,13.802028,0.00012598422
4,128,CosineSchedule,md4,gibbs,64,2,0.5,False,,,13.748657,0.00024409444
0,128,CosineSchedule,md4,gibbs,64,2,1.0,False,,,13.143033,8.661416e-05
1,128,CosineSchedule,md4,gibbs,64,2,1.0,False,,,13.326392,5.511811e-05
2,128,CosineSchedule,md4,gibbs,64,2,1.0,False,,,13.250518,0.0001023622
3,128,CosineSchedule,md4,gibbs,64,2,1.0,False,,,13.2683735,5.511811e-05
4,128,CosineSchedule,md4,gibbs,64,2,1.0,False,,,13.206769,7.086614e-05
0,128,CosineSchedule,md4,gibbs,64,2,2.0,False,,,12.217237,3.937008e-05
1,128,CosineSchedule,md4,gibbs,64,2,2.0,False,,,12.206751,3.937008e-05
2,128,CosineSchedule,md4,gibbs,64,2,2.0,False,,,12.301778,5.511811e-05
3,128,CosineSchedule,md4,gibbs,64,2,2.0,False,,,12.2864275,2.3622048e-05
4,128,CosineSchedule,md4,gibbs,64,2,2.0,False,,,12.115475,1.5748032e-05
0,128,CosineSchedule,md4,gibbs,64,2,4.0,False,,,11.039241,2.3622048e-05
1,128,CosineSchedule,md4,gibbs,64,2,4.0,False,,,11.046864,3.1496063e-05
2,128,CosineSchedule,md4,gibbs,64,2,4.0,False,,,11.07458,7.874016e-06
3,128,CosineSchedule,md4,gibbs,64,2,4.0,False,,,11.03163,2.3622048e-05
4,128,CosineSchedule,md4,gibbs,64,2,4.0,False,,,11.037337,7.874016e-06
0,128,CosineSchedule,md4,gibbs,64,4,0.01,False,,,10.941106,0.0009133856
1,128,CosineSchedule,md4,gibbs,64,4,0.01,False,,,10.895471,0.00090551155
2,128,CosineSchedule,md4,gibbs,64,4,0.01,False,,,11.040193,0.0009606296
3,128,CosineSchedule,md4,gibbs,64,4,0.01,False,,,10.990898,0.00086614146
4,128,CosineSchedule,md4,gibbs,64,4,0.01,False,,,10.95609,0.0007480313
0,128,CosineSchedule,md4,gibbs,64,4,0.1,False,,,11.033531,0.0008976375
1,128,CosineSchedule,md4,gibbs,64,4,0.1,False,,,11.065964,0.0009527556
2,128,CosineSchedule,md4,gibbs,64,4,0.1,False,,,11.043051,0.00092125963
3,128,CosineSchedule,md4,gibbs,64,4,0.1,False,,,11.147883,0.0007559053
4,128,CosineSchedule,md4,gibbs,64,4,0.1,False,,,11.021182,0.00092125963
0,128,CosineSchedule,md4,gibbs,64,4,0.5,False,,,11.929171,0.0007007873
1,128,CosineSchedule,md4,gibbs,64,4,0.5,False,,,11.887073,0.00067716517
2,128,CosineSchedule,md4,gibbs,64,4,0.5,False,,,11.84308,0.0007086613
3,128,CosineSchedule,md4,gibbs,64,4,0.5,False,,,11.850754,0.00070078723
4,128,CosineSchedule,md4,gibbs,64,4,0.5,False,,,11.994002,0.00065354316
0,128,CosineSchedule,md4,gibbs,64,4,1.0,False,,,12.005253,0.00023622042
1,128,CosineSchedule,md4,gibbs,64,4,1.0,False,,,12.190476,0.0002913385
2,128,CosineSchedule,md4,gibbs,64,4,1.0,False,,,12.068641,0.00033858258
3,128,CosineSchedule,md4,gibbs,64,4,1.0,False,,,12.207916,0.00019685033
4,128,CosineSchedule,md4,gibbs,64,4,1.0,False,,,12.221904,0.0002755905
0,128,CosineSchedule,md4,gibbs,64,4,2.0,False,,,11.508722,0.00020472438
1,128,CosineSchedule,md4,gibbs,64,4,2.0,False,,,11.726981,0.00011811021
2,128,CosineSchedule,md4,gibbs,64,4,2.0,False,,,11.698044,0.00011811021
3,128,CosineSchedule,md4,gibbs,64,4,2.0,False,,,11.597354,7.874015e-05
4,128,CosineSchedule,md4,gibbs,64,4,2.0,False,,,11.577424,0.0001574803
0,128,CosineSchedule,md4,gibbs,64,4,4.0,False,,,10.690721,0.0001102362
1,128,CosineSchedule,md4,gibbs,64,4,4.0,False,,,10.874182,7.874015e-05
2,128,CosineSchedule,md4,gibbs,64,4,4.0,False,,,10.851135,8.661416e-05
3,128,CosineSchedule,md4,gibbs,64,4,4.0,False,,,10.743663,0.0001102362
4,128,CosineSchedule,md4,gibbs,64,4,4.0,False,,,10.743663,0.0001023622
0,128,CosineSchedule,md4,gibbs,64,8,0.01,False,,,8.129565,0.0037716525
1,128,CosineSchedule,md4,gibbs,64,8,0.01,False,,,8.260729,0.003519684
2,128,CosineSchedule,md4,gibbs,64,8,0.01,False,,,8.104343,0.00355118
3,128,CosineSchedule,md4,gibbs,64,8,0.01,False,,,8.15079,0.0036850383
4,128,CosineSchedule,md4,gibbs,64,8,0.01,False,,,8.114104,0.0037007863
0,128,CosineSchedule,md4,gibbs,64,8,0.1,False,,,8.0951185,0.0037086604
1,128,CosineSchedule,md4,gibbs,64,8,0.1,False,,,8.21408,0.0036377942
2,128,CosineSchedule,md4,gibbs,64,8,0.1,False,,,8.253804,0.0032992116
3,128,CosineSchedule,md4,gibbs,64,8,0.1,False,,,8.163265,0.0039212587
4,128,CosineSchedule,md4,gibbs,64,8,0.1,False,,,8.163265,0.0036456683
0,128,CosineSchedule,md4,gibbs,64,8,0.5,False,,,8.94417,0.0026771645
1,128,CosineSchedule,md4,gibbs,64,8,0.5,False,,,9.040186,0.0024803143
2,128,CosineSchedule,md4,gibbs,64,8,0.5,False,,,9.122657,0.0025590542
3,128,CosineSchedule,md4,gibbs,64,8,0.5,False,,,9.146124,0.0025590544
4,128,CosineSchedule,md4,gibbs,64,8,0.5,False,,,9.04338,0.002535432
0,128,CosineSchedule,md4,gibbs,64,8,1.0,False,,,10.193518,0.0009448816
1,128,CosineSchedule,md4,gibbs,64,8,1.0,False,,,10.122579,0.0009527556
2,128,CosineSchedule,md4,gibbs,64,8,1.0,False,,,10.219561,0.0008976375
3,128,CosineSchedule,md4,gibbs,64,8,1.0,False,,,10.118577,0.0009842517
4,128,CosineSchedule,md4,gibbs,64,8,1.0,False,,,10.166799,0.00097637763
0,128,CosineSchedule,md4,gibbs,64,8,2.0,False,,,10.140221,0.0005511809
1,128,CosineSchedule,md4,gibbs,64,8,2.0,False,,,10.308448,0.0004173227
2,128,CosineSchedule,md4,gibbs,64,8,2.0,False,,,10.447274,0.00041732274
3,128,CosineSchedule,md4,gibbs,64,8,2.0,False,,,10.42515,0.00040944872
4,128,CosineSchedule,md4,gibbs,64,8,2.0,False,,,10.258876,0.00040944866
0,128,CosineSchedule,md4,gibbs,64,8,4.0,False,,,9.608168,0.00028346447
1,128,CosineSchedule,md4,gibbs,64,8,4.0,False,,,9.885696,0.00033858258
2,128,CosineSchedule,md4,gibbs,64,8,4.0,False,,,9.757585,0.0003700787
3,128,CosineSchedule,md4,gibbs,64,8,4.0,False,,,9.908655,0.00026771644
4,128,CosineSchedule,md4,gibbs,64,8,4.0,False,,,9.546539,0.00040944872
0,128,CosineSchedule,md4,gibbs,64,16,0.01,False,,,5.646727,0.013629924
1,128,CosineSchedule,md4,gibbs,64,16,0.01,False,,,5.58245,0.013905513
2,128,CosineSchedule,md4,gibbs,64,16,0.01,False,,,5.695471,0.012771656
3,128,CosineSchedule,md4,gibbs,64,16,0.01,False,,,5.674513,0.013078741
4,128,CosineSchedule,md4,gibbs,64,16,0.01,False,,,5.66021,0.012685041
0,128,CosineSchedule,md4,gibbs,64,16,0.1,False,,,5.6454816,0.012795278
1,128,CosineSchedule,md4,gibbs,64,16,0.1,False,,,5.7186255,0.01293701
2,128,CosineSchedule,md4,gibbs,64,16,0.1,False,,,5.6714964,0.012968507
3,128,CosineSchedule,md4,gibbs,64,16,0.1,False,,,5.640258,0.013393702
4,128,CosineSchedule,md4,gibbs,64,16,0.1,False,,,5.701305,0.01329134
0,128,CosineSchedule,md4,gibbs,64,16,0.5,False,,,6.2992125,0.008338581
1,128,CosineSchedule,md4,gibbs,64,16,0.5,False,,,6.2899265,0.008094486
2,128,CosineSchedule,md4,gibbs,64,16,0.5,False,,,6.3611965,0.008047242
3,128,CosineSchedule,md4,gibbs,64,16,0.5,False,,,6.3288007,0.0078425165
4,128,CosineSchedule,md4,gibbs,64,16,0.5,False,,,6.3910527,0.008204723
0,128,CosineSchedule,md4,gibbs,64,16,1.0,False,,,7.359282,0.0033149596
1,128,CosineSchedule,md4,gibbs,64,16,1.0,False,,,7.4915137,0.0033936999
2,128,CosineSchedule,md4,gibbs,64,16,1.0,False,,,7.436672,0.0033622037
3,128,CosineSchedule,md4,gibbs,64,16,1.0,False,,,7.491952,0.003527558
4,128,CosineSchedule,md4,gibbs,64,16,1.0,False,,,7.3920074,0.003527558
0,128,CosineSchedule,md4,gibbs,64,16,2.0,False,,,7.946362,0.0015433066
1,128,CosineSchedule,md4,gibbs,64,16,2.0,False,,,8.030113,0.001645669
2,128,CosineSchedule,md4,gibbs,64,16,2.0,False,,,8.017036,0.0016062987
3,128,CosineSchedule,md4,gibbs,64,16,2.0,False,,,8.035658,0.0014488185
4,128,CosineSchedule,md4,gibbs,64,16,2.0,False,,,7.9810452,0.0015984247
0,128,CosineSchedule,md4,gibbs,64,16,4.0,False,,,7.861925,0.0010787399
1,128,CosineSchedule,md4,gibbs,64,16,4.0,False,,,7.862891,0.0012519682
2,128,CosineSchedule,md4,gibbs,64,16,4.0,False,,,7.857099,0.0012992122
3,128,CosineSchedule,md4,gibbs,64,16,4.0,False,,,7.905627,0.0011259839
4,128,CosineSchedule,md4,gibbs,64,16,4.0,False,,,7.964657,0.0010787399
0,128,CosineSchedule,maskgit,none,128,,,True,0.01,,144.63277,0.0
1,128,CosineSchedule,maskgit,none,128,,,True,0.01,,149.8829,0.0
2,128,CosineSchedule,maskgit,none,128,,,True,0.01,,149.8829,0.0
3,128,CosineSchedule,maskgit,none,128,,,True,0.01,,146.95752,0.0
4,128,CosineSchedule,maskgit,none,128,,,True,0.01,,146.2857,0.0
0,128,CosineSchedule,maskgit,none,128,,,True,0.1,,143.33707,0.0
1,128,CosineSchedule,maskgit,none,128,,,True,0.1,,148.14815,0.0
2,128,CosineSchedule,maskgit,none,128,,,True,0.1,,147.806,0.0
3,128,CosineSchedule,maskgit,none,128,,,True,0.1,,145.78589,0.0
4,128,CosineSchedule,maskgit,none,128,,,True,0.1,,145.78589,0.0
0,128,CosineSchedule,maskgit,none,128,,,True,0.5,,18.478418,0.0
1,128,CosineSchedule,maskgit,none,128,,,True,0.5,,18.473085,0.0
2,128,CosineSchedule,maskgit,none,128,,,True,0.5,,18.171494,0.0
3,128,CosineSchedule,maskgit,none,128,,,True,0.5,,18.1844,0.0
4,128,CosineSchedule,maskgit,none,128,,,True,0.5,,18.14059,0.0
0,128,CosineSchedule,maskgit,none,128,,,True,1.0,,14.115571,0.0
1,128,CosineSchedule,maskgit,none,128,,,True,1.0,,14.1499,0.0
2,128,CosineSchedule,maskgit,none,128,,,True,1.0,,14.002844,0.0
3,128,CosineSchedule,maskgit,none,128,,,True,1.0,,14.140521,0.0
4,128,CosineSchedule,maskgit,none,128,,,True,1.0,,13.975324,7.874016e-06
0,128,CosineSchedule,maskgit,none,128,,,True,2.0,,12.2417755,0.0
1,128,CosineSchedule,maskgit,none,128,,,True,2.0,,12.281712,0.0
2,128,CosineSchedule,maskgit,none,128,,,True,2.0,,12.244117,0.0
3,128,CosineSchedule,maskgit,none,128,,,True,2.0,,12.343298,0.0
4,128,CosineSchedule,maskgit,none,128,,,True,2.0,,12.130401,7.874016e-06
0,128,CosineSchedule,maskgit,none,128,,,True,4.0,,10.886205,0.0
1,128,CosineSchedule,maskgit,none,128,,,True,4.0,,11.134308,0.0
2,128,CosineSchedule,maskgit,none,128,,,True,4.0,,11.061182,0.0
3,128,CosineSchedule,maskgit,none,128,,,True,4.0,,11.130434,0.0
4,128,CosineSchedule,maskgit,none,128,,,True,4.0,,10.971115,7.874016e-06
0,128,CosineSchedule,maskgit,none,128,,,False,0.01,,144.63277,0.0
1,128,CosineSchedule,maskgit,none,128,,,False,0.01,,149.8829,0.0
2,128,CosineSchedule,maskgit,none,128,,,False,0.01,,149.8829,0.0
3,128,CosineSchedule,maskgit,none,128,,,False,0.01,,146.95752,0.0
4,128,CosineSchedule,maskgit,none,128,,,False,0.01,,146.2857,0.0
0,128,CosineSchedule,maskgit,none,128,,,False,0.1,,140.65933,0.0
1,128,CosineSchedule,maskgit,none,128,,,False,0.1,,143.98201,0.0
2,128,CosineSchedule,maskgit,none,128,,,False,0.1,,144.63277,0.0
3,128,CosineSchedule,maskgit,none,128,,,False,0.1,,147.12643,0.0
4,128,CosineSchedule,maskgit,none,128,,,False,0.1,,141.74971,0.0
0,128,CosineSchedule,maskgit,none,128,,,False,0.5,,16.126999,0.0
1,128,CosineSchedule,maskgit,none,128,,,False,0.5,,16.284986,0.0
2,128,CosineSchedule,maskgit,none,128,,,False,0.5,,16.114819,0.0
3,128,CosineSchedule,maskgit,none,128,,,False,0.5,,16.345295,0.0
4,128,CosineSchedule,maskgit,none,128,,,False,0.5,,16.25397,7.874016e-06
0,128,CosineSchedule,maskgit,none,128,,,False,1.0,,13.559321,0.0
1,128,CosineSchedule,maskgit,none,128,,,False,1.0,,13.496415,0.0
2,128,CosineSchedule,maskgit,none,128,,,False,1.0,,13.579461,0.0
3,128,CosineSchedule,maskgit,none,128,,,False,1.0,,13.422819,0.0
4,128,CosineSchedule,maskgit,none,128,,,False,1.0,,13.333334,7.874016e-06
0,128,CosineSchedule,maskgit,none,128,,,False,2.0,,11.761463,0.0
1,128,CosineSchedule,maskgit,none,128,,,False,2.0,,11.940298,0.0
2,128,CosineSchedule,maskgit,none,128,,,False,2.0,,11.836509,0.0
3,128,CosineSchedule,maskgit,none,128,,,False,2.0,,11.919173,0.0
4,128,CosineSchedule,maskgit,none,128,,,False,2.0,,11.744197,1.5748032e-05
0,128,CosineSchedule,maskgit,none,128,,,False,4.0,,10.604805,0.0
1,128,CosineSchedule,maskgit,none,128,,,False,4.0,,10.843782,0.0
2,128,CosineSchedule,maskgit,none,128,,,False,4.0,,10.763539,0.0
3,128,CosineSchedule,maskgit,none,128,,,False,4.0,,10.8963995,0.0
4,128,CosineSchedule,maskgit,none,128,,,False,4.0,,10.706818,1.5748032e-05
